show_id,type,title,director,country,release_year,listed_in
s4952,TV Show,Loaded,Unknown,United Kingdom,2017,"British TV Shows, International TV Shows, TV Comedies"
s4953,Movie,Main Hoon Na,Farah Khan,India,2004,"Action & Adventure, Comedies, Dramas"
s4954,Movie,Metro,Ananda Krishnan,India,2016,"Dramas, International Movies, Thrillers"
s4955,Movie,Om Shanti Om,Farah Khan,India,2007,"Comedies, Dramas, International Movies"
s4956,Movie,Paheli,Amol Palekar,India,2005,"Dramas, International Movies, Romantic Movies"
s4957,Movie,Phir Bhi Dil Hai Hindustani,Aziz Mirza,India,2000,"Comedies, Dramas, International Movies"
s4958,TV Show,Doctor Foster,Unknown,United Kingdom,2017,"British TV Shows, International TV Shows, Romantic TV Shows"
s4959,Movie,Revolt,Joe Miale,United Kingdom,2017,"Action & Adventure, Sci-Fi & Fantasy"
s4960,Movie,First Match,Olivia Newman,United States,2018,"Dramas, Independent Movies, Sports Movies"
s4961,Movie,Happy Anniversary,Jared Stern,United States,2018,"Comedies, Romantic Movies"
s4962,TV Show,Rapture,Unknown,United States,2018,Docuseries
s4963,Movie,Sofía Niño de Rivera: Selección Natural,"Raúl Campos, Jan Suter",Mexico,2018,Stand-Up Comedy
s4964,Movie,The Titan,Lennart Ruff,"United Kingdom, Spain, United States, Germany",2018,"Dramas, Sci-Fi & Fantasy, Thrillers"
s4965,TV Show,Trailer Park Boys,Unknown,Canada,2018,"Classic & Cult TV, Crime TV Shows, International TV Shows"
s4966,Movie,Trailer Park Boys: Countdown to Liquor Day,Mike Clattenburg,Canada,2009,"Comedies, Cult Movies"
s4967,Movie,Trailer Park Boys: The Movie,Mike Clattenburg,Canada,2006,"Comedies, Cult Movies"
s4968,TV Show,Trump: An American Dream,Unknown,United Kingdom,2018,Docuseries
s4969,TV Show,James Acaster: Repertoire,Dan Lucchesi,United Kingdom,2018,"British TV Shows, International TV Shows, Stand-Up Comedy & Talk Shows"
s4970,Movie,Birdshot,Mikhail Red,"Philippines, Qatar",2016,"Dramas, International Movies, Thrillers"
s4971,Movie,"Game Over, Man!",Kyle Newacheck,United States,2018,"Action & Adventure, Comedies"
s4972,Movie,Layla M.,Mijke de Jong,"Netherlands, Belgium, Germany, Jordan",2016,"Dramas, International Movies"
s4973,Movie,Paradox,Daryl Hannah,United States,2018,"Dramas, Independent Movies, Music & Musicals"
s4974,TV Show,Requiem,Unknown,United Kingdom,2018,"British TV Shows, International TV Shows, TV Dramas"
s4975,Movie,Roxanne Roxanne,Michael Larnell,United States,2018,"Dramas, Music & Musicals"
s4976,Movie,Secret Superstar,Advait Chandan,India,2017,"Dramas, International Movies, Music & Musicals"
s4977,TV Show,The Standups,Unknown,United States,2018,"Stand-Up Comedy & Talk Shows, TV Comedies"
s4978,Movie,Benji,Brandon Camp,"United Arab Emirates, United States",2018,"Children & Family Movies, Dramas"
s4979,TV Show,Edha,Unknown,Argentina,2018,"International TV Shows, Spanish-Language TV Shows, TV Dramas"
s4980,Movie,Take Your Pills,Alison Klayman,United States,2018,Documentaries
s4981,TV Show,Wild Wild Country,Unknown,United States,2018,"Crime TV Shows, Docuseries"
s4982,Movie,Yoo Byung Jae: Too Much Information,Yoo Byung-jae,Unknown,2018,Stand-Up Comedy
s4983,Movie,In This Corner of the World,Sunao Katabuchi,Japan,2016,"Anime Features, Children & Family Movies, International Movies"
s4984,Movie,Jag älskar dig: En skilsmässokomedi,Johan Brisinger,Sweden,2016,"Comedies, Dramas, International Movies"
s4985,TV Show,Secret of the Nile,Unknown,Egypt,2016,"International TV Shows, Romantic TV Shows, TV Dramas"
s4986,TV Show,Tabula Rasa,Unknown,Belgium,2017,"International TV Shows, TV Dramas, TV Mysteries"
s4987,Movie,The Art of Loving,Maria Sadowska,Poland,2017,"Dramas, International Movies"
s4988,Movie,Steel Rain,Yang Woo-seok,South Korea,2018,"Action & Adventure, Dramas, International Movies"
s4989,TV Show,Children of the Whales,Unknown,Japan,2017,"Anime Series, International TV Shows"
s4990,Movie,Ricky Gervais: Humanity,John L. Spencer,United Kingdom,2018,Stand-Up Comedy
s4991,Movie,Stretch Armstrong: The Breakout,Victor Cook,United States,2018,Children & Family Movies
s4992,TV Show,A.I.C.O.,Kazuya Murata,Japan,2018,"Anime Series, International TV Shows"
s4993,TV Show,Collateral,Unknown,"United Kingdom, United States",2018,"British TV Shows, Crime TV Shows, International TV Shows"
s4994,Movie,The Outsider,Martin Zandvliet,United States,2018,"Dramas, Thrillers"
s4995,TV Show,Bad Guys: Vile City,Unknown,South Korea,2018,"Crime TV Shows, International TV Shows, Korean TV Shows"
s4996,Movie,Ladies First,Uraaz Bahl,India,2018,"Documentaries, International Movies, Sports Movies"
s4997,Movie,Bullet Head,"Paul Solet, Rick Benattar","Bulgaria, United States",2017,"International Movies, Thrillers"
s4998,TV Show,Borderliner,Unknown,"Norway, Germany, Sweden",2017,"Crime TV Shows, International TV Shows, TV Dramas"
s4999,Movie,Gad Elmaleh: American Dream,Michael Simon,United States,2018,Stand-Up Comedy
s5000,Movie,Expedition China,Ben Wallis,Unknown,2017,"Children & Family Movies, Documentaries"
s5001,TV Show,Flint Town,Unknown,United States,2018,"Docuseries, Science & Nature TV"
s5002,Movie,Malena Pichot: Estupidez compleja,"Raúl Campos, Jan Suter",Argentina,2018,Stand-Up Comedy
s5003,Movie,Natalia Valdebenito: El especial,"Raúl Campos, Jan Suter",Chile,2018,Stand-Up Comedy
s5004,Movie,Ravenous,Robin Aubert,Canada,2017,"Horror Movies, International Movies"
s5005,TV Show,21 Thunder,Unknown,Canada,2017,"Crime TV Shows, International TV Shows, TV Dramas"
s5006,Movie,Adel Karam: Live from Beirut,Unknown,United States,2018,Stand-Up Comedy
s5007,Movie,Battle Drone,Mitch Gould,United States,2018,"Action & Adventure, Independent Movies, Sci-Fi & Fantasy"
s5008,Movie,Dil Se,Mani Ratnam,India,1998,"Dramas, International Movies, Romantic Movies"
s5009,Movie,Guru,Mani Ratnam,India,2007,"Dramas, International Movies"
s5010,Movie,Judwaa 2,David Dhawan,India,2017,"Action & Adventure, Comedies, International Movies"
s5011,Movie,Love Beats Rhymes,RZA,United States,2016,"Dramas, Music & Musicals, Romantic Movies"
s5012,Movie,Schubert In Love,Lars Büchel,Germany,2016,"Comedies, International Movies"
s5013,Movie,Shubh Aarambh,Amit Barot,India,2017,"Dramas, International Movies, Romantic Movies"
s5014,Movie,Something Huge,Carlo Padial,Spain,2017,"Comedies, Independent Movies, International Movies"
s5015,Movie,Swades,Ashutosh Gowariker,India,2004,"Dramas, International Movies"
s5016,Movie,Swearnet Live,"Mike Smith, John Paul Tremblay, Robb Wells",Canada,2014,"Comedies, International Movies"
s5017,Movie,Trailer Park Boys Live at the North Pole,"Mike Smith, John Paul Tremblay, Robb Wells",Canada,2014,Movies
s5018,Movie,Trailer Park Boys Live In F**kin' Dublin,"Mike Smith, John Paul Tremblay, Robb Wells",Canada,2014,Movies
s5019,Movie,Trailer Park Boys: Say Goodnight to the Bad Guys,Mike Clattenburg,Canada,2008,"Comedies, Cult Movies"
s5020,Movie,Trailer Park Boys: Xmas Special,Mike Clattenburg,Canada,2004,Movies
s5021,Movie,Tu Hai Mera Sunday,Milind Dhaimade,India,2016,"Comedies, Independent Movies, International Movies"
s5022,Movie,Yuva,Mani Ratnam,India,2004,"Dramas, International Movies"
s5023,Movie,반드시 잡는다,Hong-seon Kim,South Korea,2017,"Dramas, International Movies, Thrillers"
s5024,Movie,Derren Brown: The Push,Unknown,United Kingdom,2018,Movies
s5025,Movie,Marlon Wayans: Woke-ish,Marcus Raboy,United States,2018,Stand-Up Comedy
s5026,Movie,Veronica,Paco Plaza,Spain,2017,"Horror Movies, International Movies, Thrillers"
s5027,TV Show,Best Lover,Unknown,"South Korea, China",2016,"International TV Shows, Romantic TV Shows, TV Comedies"
s5028,TV Show,Marseille,Unknown,France,2018,"International TV Shows, TV Dramas, TV Thrillers"
s5029,Movie,Mute,Duncan Jones,"United Kingdom, Germany",2018,"Sci-Fi & Fantasy, Thrillers"
s5030,TV Show,Seven Seconds,Unknown,United States,2018,"Crime TV Shows, TV Dramas"
s5031,TV Show,Hitler's Circle of Evil,Unknown,United Kingdom,2017,"British TV Shows, Docuseries, International TV Shows"
s5032,Movie,Forgotten,Hang-Jun Jang,South Korea,2017,"Dramas, International Movies, Thrillers"
s5033,TV Show,The Frankenstein Chronicles,Unknown,United Kingdom,2017,"British TV Shows, Crime TV Shows, International TV Shows"
s5034,Movie,FullMetal Alchemist,Fumihiko Sori,Japan,2017,"Action & Adventure, Dramas, International Movies"
s5035,Movie,Agustín Aristarán: Soy Rada,Mariano Baez,Argentina,2018,Stand-Up Comedy
s5036,TV Show,Dragons: Race to the Edge,Unknown,United States,2018,"Kids' TV, TV Action & Adventure"
s5037,TV Show,Everything Sucks!,Unknown,United States,2018,"TV Comedies, TV Dramas, Teen TV Shows"
s5038,Movie,Irreplaceable You,Stephanie Laing,United States,2018,"Dramas, Romantic Movies"
s5039,TV Show,Re:Mind,Unknown,Japan,2017,"International TV Shows, TV Dramas, TV Mysteries"
s5040,Movie,Chris Rock: Tamborine,Bo Burnham,United States,2018,Stand-Up Comedy
s5041,Movie,Love Per Square Foot,Anand Tiwari,India,2018,"Comedies, International Movies, Romantic Movies"
s5042,Movie,Seeing Allred,"Roberta Grossman, Sophie Sartain",United States,2018,Documentaries
s5043,Movie,The Ritual,David Bruckner,"United Kingdom, Canada",2018,"Horror Movies, International Movies, Thrillers"
s5044,Movie,The Trader (Sovdagari),Tamta Gabrichidze,Georgia,2018,"Documentaries, International Movies"
s5045,Movie,When We First Met,Ari Sandel,United States,2018,"Comedies, Romantic Movies"
s5046,Movie,Fred Armisen: Standup For Drummers,Lance Bangs,Unknown,2018,"Music & Musicals, Stand-Up Comedy"
s5047,TV Show,Valor,Unknown,United States,2017,"TV Action & Adventure, TV Dramas"
s5048,Movie,The Cloverfield Paradox,Julius Onah,United States,2018,"Action & Adventure, Sci-Fi & Fantasy"
s5049,TV Show,Coach Snoop,Unknown,United States,2018,"Docuseries, Reality TV"
s5050,Movie,Kavin Jay: Everybody Calm Down!,Michael McKay,Unknown,2018,Stand-Up Comedy
s5051,Movie,On Body and Soul,Ildiko Enyedi,Hungary,2017,"Dramas, International Movies, Romantic Movies"
s5052,Movie,The Bros,You-Jeong Chang,South Korea,2017,"Comedies, Dramas, International Movies"
s5053,Movie,Liberated: The New Sexual Revolution,Unknown,"United States, Mexico",2017,Documentaries
s5054,Movie,Newness,Drake Doremus,United States,2017,"Dramas, Independent Movies, Romantic Movies"
s5055,TV Show,Under Arrest,Dan Forrer,United States,2016,"Crime TV Shows, Docuseries, International TV Shows"
s5056,Movie,Expedition Happiness,Selima Taibi,Germany,2017,"Documentaries, International Movies"
s5057,Movie,Jerry Seinfeld: I'm Telling You for the Last Time,Marty Callner,United States,1998,Stand-Up Comedy
s5058,TV Show,Retribution,Unknown,United Kingdom,2016,"British TV Shows, Crime TV Shows, International TV Shows"
s5059,Movie,Holy Camp!,"Javier Ambrossi, Javier Calvo",Spain,2017,"Comedies, Dramas, Faith & Spirituality"
s5060,Movie,A Futile and Stupid Gesture,David Wain,United States,2018,Comedies
s5061,Movie,Fakkah Fuzz: Almost Banned,Michael McKay,Singapore,2018,Stand-Up Comedy
s5062,Movie,Mau Nieto: Viviendo sobrio… desde el bar,Unknown,Mexico,2018,Stand-Up Comedy
s5063,Movie,Sebastián Marcelo Wainraich,"Raúl Campos, Jan Suter",Argentina,2018,Stand-Up Comedy
s5064,TV Show,The Adventures of Puss in Boots,Unknown,United States,2018,"Kids' TV, TV Comedies"
s5065,Movie,Acts of Vengeance,Isaac Florentine,"Bulgaria, United States",2017,"Action & Adventure, International Movies"
s5066,TV Show,Prison Playbook,Unknown,South Korea,2017,"International TV Shows, Korean TV Shows, TV Comedies"
s5067,Movie,Ricardo Quevedo: Hay gente así,"Raúl Campos, Jan Suter",Colombia,2018,Stand-Up Comedy
s5068,Movie,Todd Glass: Act Happy,Scott Moran,United States,2018,Stand-Up Comedy
s5069,Movie,Countdown to Death: Pablo Escobar,"Santiago Diaz, Pablo Martin Farina",Unknown,2017,"Documentaries, International Movies"
s5070,TV Show,The Shannara Chronicles,Unknown,"United States, New Zealand",2018,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy"
s5071,TV Show,Love and Hong Kong,Unknown,Japan,2017,"International TV Shows, Romantic TV Shows, TV Dramas"
s5072,Movie,Harith Iskander: I Told You So,Michael McKay,United States,2018,Stand-Up Comedy
s5073,Movie,Step Sisters,Charles Stone III,United States,2018,Comedies
s5074,Movie,The Open House,"Matt Angel, Suzanne Coote","Canada, United States",2018,"Horror Movies, Thrillers"
s5075,Movie,Bad Day for the Cut,Chris Baugh,United Kingdom,2017,"Independent Movies, International Movies, Thrillers"
s5076,TV Show,Tiempos de guerra,Unknown,Spain,2017,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows"
s5077,Movie,Arango y Sanint: Ríase el show,"Raúl Campos, Jan Suter",Colombia,2018,Stand-Up Comedy
s5078,TV Show,Godzilla,"Kobun Shizuno, Hiroyuki Seshita",Japan,2017,TV Shows
s5079,Movie,Katt Williams: Great America,Unknown,United States,2018,Stand-Up Comedy
s5080,Movie,Alibaba Aur 40 Chor,"Latif Faiziyev, Umesh Mehra","Soviet Union, India",1980,"Action & Adventure, International Movies, Sci-Fi & Fantasy"
s5081,Movie,Pyar Ke Do Pal,Rajiv Mehra,India,1986,"Dramas, International Movies, Music & Musicals"
s5082,Movie,Rip Tide,Rhiannon Bannenberg,"Australia, United Arab Emirates",2017,"Children & Family Movies, Dramas, Sports Movies"
s5083,TV Show,Disjointed,Unknown,United States,2018,TV Comedies
s5084,Movie,Milada,David Mrnka,"Czech Republic, United States",2017,"Dramas, International Movies"
s5085,Movie,The Polka King,Maya Forbes,United States,2018,"Comedies, Independent Movies"
s5086,Movie,The Reservoir Game,Choi Jin-seong,South Korea,2017,"Documentaries, International Movies"
s5087,Movie,Tom Segura: Disgraceful,Jay Karas,United States,2018,Stand-Up Comedy
s5088,Movie,Alejandro Riaño: Especial de stand up,Unknown,Colombia,2018,Stand-Up Comedy
s5089,Movie,The House Next Door,Milind Rau,India,2017,"Horror Movies, International Movies, Thrillers"
s5090,TV Show,Tundukkan Playboy Itu,Unknown,Unknown,2016,"International TV Shows, Romantic TV Shows, TV Comedies"
s5091,TV Show,Episodes,Unknown,"United Kingdom, United States",2017,"Classic & Cult TV, TV Comedies"
s5092,Movie,Before I Wake,Mike Flanagan,United States,2016,"Horror Movies, Thrillers"
s5093,TV Show,Devilman Crybaby,Masaaki Yuasa,Japan,2018,"Anime Series, International TV Shows, TV Horror"
s5094,Movie,Mustang Island,Craig Elrod,United States,2017,"Comedies, Dramas, Independent Movies"
s5095,Movie,Eve's Apple,Jose Manuel Colón,Spain,2017,"Documentaries, International Movies"
s5096,TV Show,Fullmetal Alchemist,Unknown,Japan,2003,"Anime Series, International TV Shows"
s5097,TV Show,Fullmetal Alchemist: Brotherhood,Yasuhiro Irie,Japan,2010,"Anime Series, International TV Shows"
s5098,TV Show,Lovesick,Unknown,United Kingdom,2018,"British TV Shows, International TV Shows, Romantic TV Shows"
s5099,TV Show,Pokémon: Indigo League,Unknown,Japan,2000,"Anime Series, Kids' TV"
s5100,TV Show,The Frozen Dead,Unknown,France,2017,"Crime TV Shows, International TV Shows, TV Dramas"
s5101,TV Show,Dave Chappelle: Equanimity & The Bird Revelation,Stan Lathan,United States,2017,"Stand-Up Comedy & Talk Shows, TV Comedies"
s5102,Movie,Fun Mom Dinner,Alethea Jones,United States,2017,"Comedies, International Movies"
s5103,Movie,Goon: Last of the Enforcers,Jay Baruchel,Canada,2016,"Comedies, International Movies, Sports Movies"
s5104,TV Show,La Mante,Unknown,France,2017,"Crime TV Shows, International TV Shows, TV Dramas"
s5105,Movie,The Climb,Ludovic Bernard,France,2017,"Action & Adventure, Comedies, Dramas"
s5106,TV Show,Wadi,Unknown,Unknown,2015,"International TV Shows, TV Dramas"
s5107,Movie,Bibi & Tina: Tohuwabohu Total,Detlev Buck,Germany,2017,"Children & Family Movies, Music & Musicals"
s5108,Movie,Mr. Roosevelt,Noël Wells,United States,2017,"Comedies, Independent Movies"
s5109,Movie,Todd Barry: Spicy Honey,Jay Chapman,United States,2017,Stand-Up Comedy
s5110,TV Show,Part-Time Idol,Unknown,Unknown,2017,"International TV Shows, Korean TV Shows, TV Comedies"
s5111,Movie,Creep 2,Patrick Brice,United States,2017,"Horror Movies, Independent Movies, Thrillers"
s5112,TV Show,Myths & Monsters,Daniel Kontur,United Kingdom,2017,"British TV Shows, Docuseries"
s5113,TV Show,72 Dangerous Animals: Latin America,Unknown,"Australia, United States",2017,"Docuseries, International TV Shows, Science & Nature TV"
s5114,Movie,Bright,David Ayer,United States,2017,"Action & Adventure, Sci-Fi & Fantasy"
s5115,Movie,Desire,Diego Kaplan,Argentina,2017,"Dramas, International Movies, Romantic Movies"
s5116,Movie,48 Christmas Wishes,"Marco Deufemia, Justin G. Dyck",Canada,2017,"Children & Family Movies, Comedies"
s5117,Movie,Jeremiah Tower: The Last Magnificent,Lydia Tenaglia,"Mexico, United States",2016,Documentaries
s5118,Movie,Russell Howard: Recalibrate,Peter Orton,United Kingdom,2017,Stand-Up Comedy
s5119,TV Show,The Indian Detective,Unknown,"Canada, Germany, South Africa",2017,"Crime TV Shows, International TV Shows, TV Comedies"
s5120,TV Show,"Hello, My Twenties!",Unknown,South Korea,2017,"International TV Shows, Korean TV Shows, Romantic TV Shows"
s5121,TV Show,Cheuk Wan-Chi: Two Night Stand,Unknown,Unknown,2015,"International TV Shows, Stand-Up Comedy & Talk Shows, TV Comedies"
s5122,Movie,Christmas Inheritance,Ernie Barbarash,United States,2017,"Dramas, International Movies, Romantic Movies"
s5123,Movie,Muramba,Varun Narvekar,India,2017,"Comedies, Dramas, International Movies"
s5124,Movie,Pottersville,Seth Henrikson,United States,2017,"Comedies, Independent Movies"
s5125,Movie,Seoul Searching,Benson Lee,"South Korea, China, United States",2015,"Comedies, Dramas, International Movies"
s5126,TV Show,Wormwood,Unknown,United States,2017,"Crime TV Shows, Docuseries"
s5127,TV Show,Halt and Catch Fire,Unknown,United States,2017,TV Dramas
s5128,Movie,Judd Apatow: The Return,Marcus Raboy,United States,2017,Stand-Up Comedy
s5129,TV Show,Dawai Asmara,Unknown,Unknown,2016,"International TV Shows, TV Dramas"
s5130,Movie,El Camino Christmas,David E. Talbert,United States,2017,"Comedies, Dramas"
s5131,Movie,Jaal,Umesh Mehra,India,1986,"Action & Adventure, International Movies"
s5132,Movie,Shikari,"Latif Faiziyev, Umesh Mehra","India, Soviet Union",1991,"Dramas, International Movies, Music & Musicals"
s5133,Movie,The Secret,Drew Heriot,"Australia, United States",2006,"Documentaries, Faith & Spirituality"
s5134,Movie,Trolls Holiday Special,Joel Crawford,United States,2017,"Children & Family Movies, Comedies, Music & Musicals"
